index,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,y
7451,13200.0,105,513,148,79.2,45,0.0,135.978836,529,192,0.0,14,308,1,1,44,46,2574.0,6353.6,1553.2,1
69,50050.0,-88888,48,19,0.0,3,-88888.0,11500.0,3,3,50.0,4,48,0,0,18,25,396.0,4422.0,198.0,0
1936,29390.0,9,104,71,0.0,87,10208.0,13909.52381,36,8,12840.0,2,104,41,15,30,32,1078.0,3311.0,462.0,1
4014,22978.0,1,35,3,0.0,12,584.6153846,571.4285714,2,8,28.0,8,18,5,5,3,2,22.0,145.75,20.62,0
1544,64851.38,12,132,107,0.0,98,-88888.0,32317.36842,20,4,262.5,2,132,21,7,19,19,294.0,1904.0,140.0,1
7428,5000.0,4,51,8,7.0,6,78.94736842,109.2592593,24,22,0.0,10,40,2,1,17,19,630.0,2212.0,324.33,0
5708,2288208.25,18,89,55,0.0,65,4333.333333,12826.44713,26,11,1929708.25,9,88,56,25,48,58,1823.5,11657.38,976.88,0
4751,50000.0,3,14,3,0.0,13,-88888.0,5000.0,4,0,0.0,5,14,0,0,0,0,107.5,301.0,53.75,0
5814,17616.99,6,53,40,0.0,32,688.8888889,1284.848485,22,7,5916.99,3,53,27,13,19,24,190.0,769.5,109.25,1
6699,241440.25,45,568,344,0.0,444,49516.41026,61581.9,159,68,95312.25,3,568,49,23,41,58,19480.5,54931.5,7414.88,0
923,20150.31,10,294,164,0.0,72,3206.666667,14326.30769,23,17,4756.53,7,288,22,13,57,64,1600.0,6000.0,408.0,1
833,122757.67,47,450,190,1113.67,155,2322.580645,6291.214286,99,52,4667.67,8,391,54,27,149,169,18504.0,61765.67,8166.89,0
1461,0.0,1,2,1,0.0,1,-88888.0,-88888.0,1,-88888,0.0,13,1,0,-88888,0,0,37.0,49.33,18.5,0
7480,24600.0,-88888,8,2,0.0,1,0.0,3500.0,2,2,0.0,5,8,0,0,6,6,17.5,26.25,5.25,1
7801,5400.0,35,257,163,0.0,151,1096.551724,1750.538922,113,24,10.0,5,257,26,11,30,34,26546.0,75724.17,11869.12,0
3504,50000.26,7,102,82,0.0,37,1428.571429,2464.444444,35,14,8000.26,4,102,0,0,0,0,84.0,333.6,48.0,1
3444,402991.21,126,856,555,0.0,471,12513.37856,23006.77536,922,241,20069.17,6,855,16,8,10,14,8109.5,23503.67,7664.42,0
7413,25056.12,30,254,58,3.54,65,707.6666667,1678.809524,92,121,0.24,11,117,18,1,37,40,1785.0,3442.5,825.21,1
681,239080.0,4,413,128,0.0,84,0.0,11957.5,13,11,80.0,14,258,17,8,37,65,680.0,4782.67,287.11,0
6875,76400.0,9,96,61,0.0,73,227.5,1419.821429,16,5,0.0,7,96,39,16,30,34,532.0,2112.8,136.8,1
1529,5000.0,-88888,10,-88888,0.0,10,500.0,862.0689655,5,1,4000.0,1,10,11,11,9,7,804.0,2110.5,251.25,0
5980,210050.0,21,192,95,0.0,155,5287.25,4681.006289,69,31,2050.0,5,192,57,20,69,71,5376.0,13036.8,1441.07,1
3331,0.0,-88888,10,4,0.0,-88888,-88888.0,-88888.0,0,0,0.0,7,5,-88888,-88888,4,4,27.5,55.0,0.0,1
4406,54920.0,14,56,17,0.0,26,2710.0,4188.888889,23,8,12120.0,5,56,2,2,2,2,178.5,705.5,140.25,0
6081,97.37,1,43,31,0.0,2,-88888.0,-88888.0,5,2,97.37,11,34,1,-88888,5,5,31.5,88.5,9.75,1
5125,21114.3,9,142,86,0.0,93,376.1818182,276.0512821,23,9,1122.7,6,134,98,50,83,101,987.0,10880.5,317.25,1
76,266683.14,2,308,144,0.0,117,3066.0,1839.854545,11,14,60276.14,9,292,72,40,119,114,5945.0,17652.78,273.33,1
6686,78210.0,82,492,236,0.0,162,2905.555556,2568.019324,292,50,28880.0,7,406,18,12,41,36,25907.5,30757.62,8781.44,0
6822,6381.16,3,43,10,1.71,27,440.0,1416.211268,29,5,51.16,7,41,7,5,13,16,72.0,267.43,61.71,1
3162,602751.02,0,9,5,0.0,4,150000.0,144847.4,11,4,98514.02,13,8,0,0,0,0,6.0,20.0,7.0,0
3161,11455.0,10,71,35,0.0,66,940.0,438.9655172,22,9,8550.0,4,71,16,11,10,10,80.0,230.4,40.0,1
1891,300.0,1,11,11,0.0,8,0.0,0.0,11,4,0.0,3,11,0,0,0,1,152.0,285.0,57.0,0
4856,14926.0,36,398,312,0.0,193,2842.428571,2629.649682,108,15,586.0,3,398,59,24,87,79,10925.0,26220.0,3191.25,0
7152,3659.12,-88888,300,81,0.0,3,833.3333333,1500.0,3,78,609.12,10,199,0,0,26,44,1166.0,3951.44,436.76,1
6206,127096.23,6,145,47,0.0,33,13536.36364,9864.285714,25,16,96.23,8,100,7,4,37,38,1352.0,4037.22,469.44,0
6394,21014.8,1,26,13,0.0,15,2875.0,2166.666667,11,19,9004.8,7,23,5,2,9,10,592.0,3459.5,462.5,0
6769,20050.0,35,78,67,0.0,62,5000.0,4372.727273,53,24,22.0,5,78,1,1,3,4,76.5,213.0,42.0,1
5676,6012.0,1,38,2,0.0,20,347.5,526.9230769,11,2,0.0,6,37,3,3,3,2,24.5,91.0,9.92,1
3779,40333.33,4,40,32,0.0,22,2250.0,3784.615385,12,2,40333.33,4,40,1,1,1,0,36.0,103.2,14.4,0
5126,49580.0,9,120,88,0.0,104,-88888.0,2049.210526,13,7,10.0,4,120,9,2,8,9,273.0,2457.0,170.62,1
2248,358700.0,3,56,21,0.0,43,25371.42857,7972.463768,19,6,21400.0,2,56,26,21,19,20,320.0,1093.33,126.67,1
4844,10712.06,36,182,139,0.0,127,584.1666667,1516.104627,139,44,10712.06,3,182,55,9,47,67,14400.0,32688.0,5040.0,0
1610,1.75,2,35,33,0.0,13,-88888.0,375.0,8,1,1.75,3,35,4,0,4,7,14.0,98.0,7.0,1
3441,150.0,1,7,3,0.0,5,8020.0,8020.0,3,0,150.0,4,7,0,0,0,0,1.0,1.75,0.38,1
7381,139320.0,10,223,70,0.0,46,20116.12903,13087.27273,30,14,6000.0,12,163,14,11,42,37,1802.0,5176.33,848.0,0
6975,32466.5,38,161,127,0.0,93,1200.0,1356.179775,97,55,2056.5,3,161,5,5,7,7,100.0,535.0,126.25,1
3837,2.19,0,383,4,351.37,4,-88888.0,-88888.0,0,29,2.19,19,13,0,-88888,253,223,4160.0,15190.59,1107.45,1
345,9081.0,8,197,61,0.0,49,608.6666667,1098.057143,27,22,9.0,19,133,24,4,117,116,1032.0,5357.29,698.12,0
809,101592.08,17,623,146,1147.46,67,0.0,9163.26087,39,49,275.08,13,307,14,4,96,113,6859.0,22562.5,2075.75,1
7005,318120.0,6,178,58,0.0,98,175.0,17248.0,12,7,94510.0,5,178,14,9,16,20,695.5,3334.83,214.0,0
5779,320224.75,15,229,157,0.0,98,11901.96429,10735.53459,79,29,7789.25,5,229,3,0,4,4,2920.5,8316.0,990.0,0
2778,0.0,2,6,6,0.0,5,-88888.0,-88888.0,2,0,0.0,2,6,2,-88888,1,2,6.0,20.0,2.0,1
855,356146.1,12,425,164,13289.75,111,762.0,4075.323383,38,23,1159.0,7,358,42,18,69,89,15546.5,93529.75,4367.23,0
5356,23960.0,13,90,35,0.0,83,5961.6,3367.648352,37,7,800.0,3,90,23,16,23,23,304.0,1016.0,152.0,1
2227,1008.93,1,28,3,0.0,6,-88888.0,316.6666667,2,0,48.93,7,19,3,2,0,4,194.0,1222.2,116.4,0
4788,330.0,11,71,56,0.0,51,82500.0,82500.0,15,7,330.0,6,70,3,0,4,1,1276.0,3964.71,660.79,0
3310,180361.0,4,151,76,9.62,68,27752.63158,41966.15385,15,10,111.0,7,142,1,1,7,8,84.0,343.0,27.12,1
1893,0.0,0,1,1,0.0,1,-88888.0,-88888.0,0,0,0.0,2,1,3,-88888,1,-88888,290.0,0.0,0.0,0
5391,4642.32,4,38,36,0.0,16,-88888.0,1500.0,14,7,42.32,4,38,2,1,7,5,49.5,126.5,23.38,1
3680,2500.0,-88888,20,0,0.0,20,642.8571429,671.7948718,13,3,50.0,4,20,6,6,4,5,30.0,58.0,13.0,1
5061,31050.0,-88888,25,1,0.0,8,2300.0,2159.375,1,3,100.0,9,23,6,6,10,15,75.0,260.0,32.5,1
6653,45.37,4,70,62,0.0,11,-88888.0,-88888.0,24,11,45.37,18,65,4,-88888,14,16,108.0,415.12,75.94,1
244,122016.0,15,269,180,0.0,127,2838.26087,2447.06422,43,23,29101.0,4,269,25,14,74,65,2608.0,10171.2,1026.9,1
5254,20.0,0,17,17,0.0,0,-88888.0,0.0,7,1,10.0,4,17,3,1,14,19,129.0,827.75,59.12,1
5946,7629.0,1,30,17,0.0,14,-88888.0,769.1176471,8,5,40.0,4,30,0,0,2,2,15.0,48.0,7.0,1
6942,52680.0,10,185,136,0.0,128,626.25,4327.843137,20,7,10.0,8,185,0,0,10,9,756.0,4212.0,364.5,0
3011,40397.0,1,15,14,0.0,9,0.0,3625.0,7,3,397.0,3,15,0,0,0,0,2.0,5.0,0.88,0
701,454937.53,71,907,438,0.0,436,6424.439252,5485.397332,217,129,12.32,9,803,157,62,195,226,30550.5,93622.5,12789.6,0
194,22350.0,6,191,79,0.0,109,2261.724138,2045.064935,39,15,3000.0,8,181,54,38,88,100,1939.0,10310.56,1031.06,0
3716,336739.78,17,627,434,393.9,220,3291.666667,11728.71166,62,76,49354.25,9,552,13,4,28,34,1872.0,8221.2,716.3,0
433,748337.61,73,495,388,0.0,292,22132.54545,22531.27557,167,48,1558.78,4,495,72,33,102,90,9918.0,32558.4,3841.8,1
6465,0.0,5,34,32,0.0,6,-88888.0,500.0,34,12,0.0,4,34,7,0,12,9,672.0,2419.2,459.2,1
7583,140020.0,6,154,73,0.0,79,3325.555556,7233.768116,27,18,24040.0,5,154,12,6,18,14,325.0,1258.33,154.17,1
2350,15000.0,1,6,1,0.0,6,2600.0,2555.555556,3,1,0.0,1,6,2,2,1,2,148.5,396.0,74.25,1
444,41852.0,99,1500,665,0.0,426,18271.5873,39978.44237,295,193,9702.0,13,1390,48,27,103,114,54810.0,109924.5,15681.75,0
4692,105970.18,4,113,78,0.0,60,93536.33333,56082.5,23,14,13.18,10,107,4,4,6,4,117.0,223.89,26.72,0
5291,28058.0,186,204,110,0.0,127,4202.117647,4238.842365,562,164,17303.0,4,204,8,2,8,10,25410.0,23100.0,10543.5,0
2722,2000.0,1,31,16,0.0,31,683.3333333,715.625,13,2,0.0,2,31,1,1,0,1,59.5,115.5,22.75,1
1130,19190.1,17,780,461,0.0,242,1821.010101,1294.684713,52,48,0.6,7,780,103,45,181,218,66286.0,330529.38,9726.75,0
3798,1500.0,1,18,4,0.0,14,8433.333333,4361.111111,6,2,0.0,4,18,1,1,1,1,12.0,21.6,2.8,1
7405,50.0,10,130,83,26.0,30,-88888.0,0.0,12,6,50.0,8,116,6,2,26,26,390.0,1508.0,73.67,1
1858,10090.0,-88888,11,-88888,0.0,11,500.0,2238.888889,6,4,0.0,1,11,1,1,1,1,3.5,7.0,1.75,1
3980,64700.0,7,173,38,0.0,149,4154.722222,3868.676471,61,37,12100.0,3,173,15,14,9,10,280.5,794.75,133.88,1
7004,483700.0,-88888,37,0,0.0,36,7759.42029,5692.1875,5,3,0.0,5,37,8,8,3,8,92.0,372.6,16.1,1
396,968262.0,9,375,229,0.0,139,2600.964286,13654.42727,40,24,8502.0,5,375,36,25,52,55,10140.0,35100.0,2946.67,0
6167,12.86,0,369,20,0.0,3,-88888.0,25.0,2,18,12.86,10,144,0,0,17,16,738.0,3866.4,190.8,1
1444,101295.34,19,92,45,0.0,92,1116.666667,3706.493506,29,9,34185.34,2,92,25,15,13,15,1749.0,5141.0,768.5,0
3236,808970.0,1,122,65,0.0,58,12085.71429,29225.66667,8,7,52130.0,4,122,6,3,5,7,330.0,2376.0,143.0,0
3821,0.0,9,34,27,0.0,11,1650.0,1371.428571,19,3,0.0,5,34,2,0,2,2,2163.0,3399.0,849.75,0
1154,100.0,3,8,6,0.0,5,-88888.0,700.0,6,3,0.0,3,8,0,0,0,1,52.0,104.0,26.0,1
3397,1300.82,16,57,47,0.0,42,2800.0,2633.333333,25,7,0.82,5,57,10,0,7,10,56.0,212.33,35.0,1
7189,592484.44,11,122,46,0.0,66,-88888.0,39197.8125,17,13,154.44,12,83,1,1,29,27,228.0,798.0,129.55,1
5846,10.05,13,26,24,0.0,20,0.0,8.421052632,28,12,0.05,4,26,3,0,5,4,638.0,1261.5,217.5,1
3876,30450.0,2,25,3,0.0,21,533.3333333,905.0,9,3,24550.0,6,25,11,11,10,8,44.0,189.2,37.4,1
2528,13600.0,1,34,3,0.0,33,2283.333333,2290.826885,13,3,0.96,9,33,16,15,13,10,25.5,199.75,34.0,1
224,73964.25,6,640,121,0.0,74,9895.357143,16094.9186,24,71,4446.86,13,273,54,20,130,158,12204.0,31962.86,3987.29,0
6073,70000.0,22,155,90,0.0,95,2623.5,3835.354331,72,28,19380.0,6,155,59,40,34,39,2945.0,5092.86,1173.57,0
5301,348083.03,15,128,101,0.0,49,2500.0,24885.38462,27,21,348083.03,5,128,1,0,2,2,1216.0,3882.67,512.0,0
6891,438340.0,1,150,30,0.0,40,10549.41176,15747.7551,7,4,1340.0,10,125,17,12,21,19,777.0,4791.5,339.94,0
1633,10007.0,4,54,32,0.0,32,8011.538462,4906.730769,20,5,6207.0,3,54,4,3,4,5,540.0,1296.0,148.5,0
2639,328509.45,4,52,3,0.0,52,3616.363636,7666.923077,14,7,60009.45,8,52,8,6,9,12,165.0,814.0,93.5,0
5459,22435.0,8,120,84,4.75,72,19259.25926,18233.33333,43,6,14415.0,10,120,21,10,21,25,228.0,831.25,114.0,1
7952,8025.97,2,113,22,0.0,21,-88888.0,891.9612,5,11,125.97,10,64,3,3,15,21,238.0,938.4,115.6,1
1573,43600.0,0,55,1,0.0,55,22743.91304,16931.20482,14,6,210.0,3,55,11,11,4,8,2796.0,19572.0,1864.0,0
2422,10646.0,-88888,41,-88888,0.0,14,-88888.0,440.2222222,9,9,9.0,8,39,4,4,2,3,70.0,137.5,32.5,1
2050,15000.0,4,20,11,0.0,18,-88888.0,311.8918919,10,2,0.0,3,20,4,4,3,3,198.0,506.0,55.0,1
4766,7000.0,6,34,25,0.0,15,-88888.0,1338.235294,26,11,0.0,3,34,3,0,5,6,72.0,150.0,43.5,1
7110,107250.04,8,103,53,0.0,57,4258.413636,6206.798936,25,18,40000.04,5,103,5,2,12,10,703.0,1615.67,259.0,1
7939,174073.0,16,153,100,0.0,82,1841.428571,4136.853933,46,22,1473.0,4,153,27,16,23,36,1610.0,5037.0,736.0,1
2480,15000.0,7,17,5,0.0,17,77.27272727,173.4090909,15,1,6010.0,2,17,10,7,7,9,410.0,2596.67,205.0,1
1766,4311.96,14,97,90,0.0,46,-88888.0,10385.90909,36,4,4311.96,10,97,4,0,5,5,78.0,348.0,54.0,1
2910,30733.0,11,75,31,0.0,75,2587.671233,1585.207101,28,14,461.0,2,75,26,23,10,22,6650.0,20038.67,1285.67,0
2752,0.0,0,11,8,0.0,9,5000.0,4173.5,1,0,0.0,5,11,0,0,0,0,26.0,52.0,3.25,0
413,9070.0,6,209,66,0.0,29,1275.0,1270.37037,16,9,3770.0,7,130,33,9,100,107,4410.0,22344.0,1176.0,0
894,1408205.4,31,702,388,0.0,247,5072.407407,25368.96142,76,59,253.4,6,702,37,8,82,80,7525.0,43000.0,3053.0,0
6193,31540.44,15,311,220,0.0,181,11450.68966,14809.75806,42,12,60.44,4,311,29,11,27,32,6194.0,22559.2,1760.4,0
6745,1070.0,4,487,75,8.8,23,5066.666667,11733.9,24,24,0.0,19,183,0,0,110,86,2464.0,7031.2,778.8,0
2999,115227.1,13,255,179,0.0,173,2355.714286,3180.661157,40,6,1074.1,3,255,71,27,82,86,6258.0,39224.25,2235.0,1
3963,11010.0,22,224,163,0.0,61,14669.56522,7258.305085,60,39,1510.0,6,224,8,8,7,4,1958.0,4030.43,775.57,1
6472,1091.33,16,179,79,0.0,35,1200.0,911.1111111,21,9,191.33,10,104,8,1,13,15,276.0,836.36,100.36,0
662,67597.0,23,350,218,0.0,122,2537.5,5504.45,86,28,97.0,6,350,40,19,102,100,14637.0,48093.0,5775.14,0
1835,0.0,8,13,13,0.0,13,-88888.0,-88888.0,8,2,0.0,2,13,5,-88888,3,3,225.0,337.5,90.0,0
4218,6.42,7,76,13,0.0,9,-88888.0,-88888.0,8,16,6.42,8,57,3,-88888,10,10,232.0,703.25,94.25,1
5973,0.0,0,15,13,0.0,6,-88888.0,1200.0,6,6,0.0,3,15,10,1,14,20,75.0,307.5,48.75,1
3765,19600.0,1,5,2,49.5,1,0.0,4750.0,4,1,600.0,9,3,0,0,1,0,445.5,841.5,247.5,0
1771,400.0,5,34,29,0.0,9,33.33333333,51.1627907,31,15,0.0,3,34,12,8,10,17,837.0,3022.5,372.0,1
5853,95365.5,24,276,212,0.0,195,6678.0,4638.461538,56,12,7015.5,3,276,22,15,21,23,10353.0,44616.5,3759.12,1
6345,38499.8,3,120,57,0.0,60,5380.697674,7045.066667,37,15,19642.3,5,120,14,14,16,14,2957.5,6309.33,549.25,0
4999,0.0,-88888,4,-88888,0.0,0,-88888.0,0.0,5,4,0.0,4,4,0,0,0,1,4.0,4.5,2.0,1
6393,18403.0,2,162,71,0.0,145,499.3181818,330.528169,2,1,0.0,5,162,28,19,23,25,1682.0,4678.67,19.33,1
1104,13585.0,10,137,91,513.33,16,287.5,385.2941176,56,29,85.0,8,130,16,2,75,87,3630.0,12613.33,2218.33,0
6011,11139.0,1,83,18,0.0,34,6069.230769,4632.55814,16,1,239.0,8,57,5,5,19,18,71.0,923.0,118.33,0
4214,0.0,5,21,17,0.0,9,-88888.0,-88888.0,25,14,0.0,7,20,0,-88888,0,0,1274.0,2310.0,497.0,0
5991,20257.05,4,35,8,0.0,29,1041.666667,1205.192308,7,3,86.48,11,33,15,15,15,16,28.0,154.0,16.33,1
7890,20177.53,-88888,95,3,54.17,26,2379.473684,3503.380282,13,30,38.13,10,79,4,4,17,17,750.0,1933.33,404.17,1
6763,40080.0,6,120,57,0.0,68,2985.185185,3240.833333,32,13,80.0,6,120,15,5,20,22,420.0,1251.43,171.43,1
438,120019.0,49,477,330,0.0,179,1081.25,4464.428571,103,81,71737.0,5,477,33,12,59,77,8625.0,16000.0,2912.5,1
769,459534.71,71,1093,775,0.0,723,18900.74074,15256.75439,94,75,5029.01,12,925,42,19,81,93,13800.0,48533.54,4345.23,0
3670,81001.0,14,163,54,1.2,59,1807.2,2032.207792,46,54,1.0,9,103,0,0,1,1,132.0,288.0,47.2,0
7178,31000.0,1,35,3,0.0,5,1833.333333,2000.0,3,7,21800.0,10,23,7,7,46,41,168.0,1206.55,129.82,0
2059,4100.0,-88888,12,-88888,0.0,12,414.1176471,386.25,14,4,-88888.0,0,12,4,4,4,2,56.0,80.0,28.0,1
7256,111717.0,32,151,96,0.0,99,80.0,4379.385542,71,22,2596.0,7,136,68,20,59,81,1887.0,4915.71,777.0,1
3316,19635.61,21,381,244,0.0,181,7621.923077,4300.56338,72,17,57266.16,8,346,0,0,0,0,112.0,1414.0,133.0,1
3676,34836.0,8,106,8,0.0,1,0.0,0.0,24,32,34836.0,8,59,0,0,0,0,182.0,361.11,93.89,0
3748,24032.8,-88888,75,-88888,0.0,10,-88888.0,2133.2,2,7,0.1,12,31,0,0,5,8,918.0,2868.75,200.81,0
1548,78040.0,0,21,2,0.0,20,4677.272727,4677.272727,1,0,40.0,2,21,0,0,0,0,1445.0,6936.0,144.5,0
5936,166509.01,0,366,1,0.0,80,13134.90196,17481.61458,11,28,254.01,12,145,4,4,24,33,570.0,3269.58,277.08,0
6407,102.72,5,45,22,0.0,5,0.0,0.0,9,10,52.22,8,32,10,2,18,21,894.0,2551.62,279.38,0
3357,76821.0,1,18,14,0.0,7,-88888.0,9000.0,6,3,27021.0,4,18,2,1,2,3,534.0,890.0,178.0,1
6198,54592.0,2,98,30,0.0,17,0.0,2734.285714,8,16,162.0,8,77,3,2,15,10,180.0,852.0,74.0,0
3147,53200.23,28,181,106,0.0,155,1190.526316,1741.496599,79,17,20054.23,3,181,47,29,36,38,1014.0,3588.0,678.6,1
4757,31514.43,10,249,76,29.91,37,375.0,962.5862069,19,25,3299.43,10,163,12,3,28,29,564.0,2285.91,181.59,0
5897,108096.76,28,254,217,0.0,102,7608.75,5869.080988,80,21,43006.76,5,254,11,5,11,18,752.25,2490.5,365.5,1
5333,0.0,0,19,11,0.0,2,-88888.0,-88888.0,3,6,0.0,9,18,1,-88888,5,6,531.0,1137.86,189.64,0
7397,6.07,0,34,20,0.0,1,-88888.0,-88888.0,1,4,6.07,6,34,0,-88888,9,8,74.0,310.8,40.7,0
6841,4252808.0,39,1951,1059,0.0,1935,10797.30769,128013.8295,68,24,4252808.0,5,1951,2,2,5,3,120.0,4214.4,76.4,1
6636,31875.61,227,1878,287,0.0,56,0.0,3635.510204,764,142,838.61,24,299,5,3,31,35,4992.0,17776.91,4392.82,0
4153,22212.9,7,80,38,0.0,48,2389.473684,2710.491525,20,5,1322.9,6,73,24,24,19,17,426.0,1491.0,171.58,1
3918,323000.0,4,9,1,0.0,6,-88888.0,29363.63636,9,6,0.0,7,8,0,0,0,0,2.0,3.17,1.42,0
3455,40.0,0,5,5,0.0,0,-88888.0,-88888.0,1,1,40.0,3,5,1,-88888,3,3,11.0,40.33,3.67,0
4366,5044.0,0,22,13,0.0,20,-88888.0,1391.3125,0,0,1.0,4,22,3,2,3,3,6.0,18.0,0.0,1
3674,86560.0,3,132,64,0.0,57,4471.428571,5283.648649,16,16,10360.0,6,132,15,15,14,15,282.0,966.86,151.07,1
2170,179100.0,190,349,93,0.0,349,17652.61728,18130.8691,2132,982,1629.0,1,349,2,2,0,2,64092.0,52052.0,31668.0,0
2185,9000.0,-88888,12,-88888,0.0,12,17535.22222,13359.75,2,0,-88888.0,0,12,6,6,4,4,1194.0,4577.0,199.0,0
5796,7025.0,4,74,54,0.0,27,166.6666667,309.7222222,10,4,190.0,4,74,2,1,2,6,252.0,834.4,33.6,1
1874,20.0,0,17,17,0.0,4,-88888.0,-88888.0,2,0,20.0,3,17,1,-88888,3,2,1420.0,2366.67,236.67,0
4581,0.01,2,39,7,0.0,1,-88888.0,-88888.0,5,5,0.01,6,19,0,-88888,2,3,497.5,1393.0,248.75,0
3704,6500.83,5,100,77,0.0,46,650.0,670.1923077,41,18,1000.83,4,100,18,15,11,15,754.0,1647.2,284.2,1
1853,3500.0,-88888,22,-88888,0.0,22,359.375,357.6923077,6,2,0.0,1,22,11,11,7,11,63.0,273.0,28.0,1
3445,405500.0,3,162,38,5.4,120,6646.666667,6603.186813,5,4,700.0,7,141,0,0,0,0,378.0,1782.0,86.4,0
3326,9090.0,1,64,51,0.0,44,34734.375,15180.68182,9,2,7375.0,4,64,1,1,0,0,84.0,226.8,12.6,0
3325,2500.0,7,27,20,0.0,19,292.3076923,422.3354839,19,3,0.0,3,27,12,5,6,10,429.0,1485.0,173.25,1
5087,51700.69,4,64,30,0.0,43,5091.666667,5761.584211,10,2,4490.89,11,56,8,5,14,14,570.5,1434.4,105.95,0
6853,129413.0,6,228,114,0.0,178,6500.0,6538.0,19,10,129413.0,4,228,38,17,24,37,486.0,2959.2,124.2,1
5576,279238.0,4,91,28,0.0,40,1094.117647,13073.84615,12,10,35238.0,10,71,23,14,16,20,144.0,570.0,84.0,1
6679,23100.14,4,48,11,0.0,31,552.5,1051.836735,13,7,0.14,10,44,12,11,15,14,489.0,1560.14,244.5,1
6054,101830.39,9,52,36,0.0,19,-88888.0,13715.0,32,16,30.39,5,52,1,1,5,6,3175.0,5757.33,1234.72,0
43,52798.0,8,444,214,0.0,77,5258.333333,9181.976744,69,51,10698.0,6,443,19,12,62,68,9588.0,40849.71,3202.71,0
5366,46247.0,5,89,13,0.0,34,6416.666667,2642.041096,20,22,0.0,8,48,32,22,27,38,325.0,1318.57,213.57,0
4607,21849.0,2,43,12,0.0,28,6425.0,5869.607143,6,6,200.0,6,33,1,1,1,1,3325.5,8129.0,1385.62,0
6620,5447.6,0,27,18,0.0,7,9.090909091,15.38461539,0,0,159.6,9,25,8,6,17,14,60.0,500.0,0.0,1
7408,1600.0,1,71,30,0.0,9,4988.888889,4494.0,6,18,40.0,10,58,1,1,13,16,494.0,2290.36,415.41,0
406,61485.25,18,539,169,0.0,109,3532.380952,4160.135135,88,143,15063.25,18,334,58,43,213,279,22071.0,57557.71,9953.59,0
320,54880.0,10,212,65,0.0,26,5219.0,2826.818182,32,43,2970.0,10,122,13,6,58,70,1664.0,3517.09,713.82,1
5001,59750.0,74,258,117,0.0,80,6120.3125,3646.416667,200,49,50340.0,7,217,1,0,1,1,9137.5,16743.12,4797.19,0
4792,14.95,-88888,435,-88888,126.21,-88888,-88888.0,-88888.0,-88888,59,14.95,20,7,-88888,-88888,13,19,1302.0,5779.29,597.86,0
7991,48331.01,8,170,129,0.0,62,-88888.0,4050.0,27,27,31.01,7,165,12,3,24,24,2520.0,6017.14,655.71,0
2182,29086.35,11,136,115,0.0,63,-88888.0,3700.0,29,10,86.35,3,136,25,3,18,40,1062.0,3756.33,285.17,1
7045,261241.7,22,242,114,0.0,86,15386.31579,8166.206897,61,38,101841.7,7,235,4,4,10,14,2430.0,5568.75,658.12,1
2538,43500.0,5,35,11,0.0,28,1555.555556,1883.695652,24,4,2500.0,3,35,15,12,12,16,234.0,614.25,121.88,1
6178,11500.0,1,18,3,0.0,10,180.0,244.4444444,5,3,0.0,5,18,32,24,22,28,69.0,598.0,46.0,1
628,50090.5,12,300,126,0.0,85,244.4444444,859.0,24,17,0.5,8,271,25,15,89,96,15633.0,41688.0,1640.5,0
6459,159816.48,18,728,381,0.0,469,9315.205479,10356.64671,38,29,122138.48,5,728,9,2,12,12,11830.0,37912.33,2028.0,0
385,33511.0,20,1018,397,1965.2,242,11838.93617,16143.26733,58,39,28361.0,9,695,31,13,91,92,9248.0,37049.8,2405.93,0
6214,5300.0,3,23,12,0.0,18,635.2941176,802.2857143,20,11,1700.0,3,23,15,5,15,15,392.0,910.0,203.0,0
6658,120000.02,7,65,35,22.0,20,1527.99,2304.997778,12,4,73000.02,7,63,4,2,5,4,56.0,372.0,36.0,1
2383,300410.0,1,60,7,0.0,54,2336.363636,33894.52055,4,1,4250.0,3,60,10,10,7,9,87.0,529.25,18.12,0
1563,114722.39,-88888,31,-88888,0.0,31,9520.833333,82153.21667,12,3,722.39,1,31,1,1,1,1,462.0,396.0,99.0,0
2221,95117.9,17,46,21,164.0,31,7333.333333,6991.666667,28,4,87417.9,8,37,10,4,12,11,1435.0,3075.0,738.0,0
5123,0.0,1,187,115,0.0,19,-88888.0,3490.0,13,7,0.0,6,187,6,0,14,19,792.0,2616.0,198.0,0
1011,70393.37,2,1193,298,155.75,20,-88888.0,6592.857143,38,142,93.37,11,611,2,0,53,93,12371.0,21908.83,2276.92,1
3961,245013.16,9,186,142,0.0,110,59246.81818,131534.1438,20,8,2918.66,3,186,20,11,17,21,5549.0,20406.0,939.75,0
4653,1.84,1,8,4,0.0,1,-88888.0,-88888.0,1,7,1.84,5,8,0,-88888,0,0,3.5,8.25,1.62,1
3900,10.31,7,26,15,0.0,19,-88888.0,98428.25158,20,7,0.9,3,26,0,0,1,1,714.0,1338.75,327.25,0
2490,1010.0,4,38,31,0.0,37,330.0,217.3333333,7,2,400.0,2,38,25,5,17,16,120.0,490.0,35.0,1
6061,79230.0,11,209,76,10.35,73,3040.0,3225.846154,26,15,8640.0,9,169,32,8,33,34,1345.5,5692.5,662.4,1
